TF_a	TF_b	num_site_TF_b	exact	window
MAX.hg38.10000	CTCF.hg38.10000	10000	37	1700
MAX.hg38.10000	ZKSCAN1.hg38.10000	10000	37	1511
MAX.hg38.10000	ERF.hg38.10000	10000	36	1712
MAX.hg38.10000	ARNTL.hg38.10000	10000	36	1692
MAX.hg38.10000	ZFP1.hg38.10000	10000	36	1472
MAX.hg38.10000	HEY1.hg38.10000	10000	35	4225
MAX.hg38.10000	E4F1.hg38.10000	10000	35	3001
MAX.hg38.10000	STAT2.hg38.10000	10000	35	2592
MAX.hg38.10000	SMAD5.hg38.10000	10000	34	3757
MAX.hg38.10000	POU2F2.hg38.10000	10000	34	2042
MAX.hg38.10000	FOXP3.hg38.10000	10000	34	1831
MAX.hg38.10000	NR2C2.hg38.10000	10000	33	2412
MAX.hg38.10000	BACH1.hg38.10000	10000	33	2115
MAX.hg38.10000	REST.hg38.10000	10000	33	2022
MAX.hg38.10000	STAT5B.hg38.10000	10000	33	1997
MAX.hg38.10000	ELK3.hg38.10000	10000	32	2552
MAX.hg38.10000	NEUROD1.hg38.10000	10000	32	1960
MAX.hg38.10000	POU3F2.hg38.10000	10000	32	1920
MAX.hg38.10000	ASCL2.hg38.10000	10000	32	1351
MAX.hg38.10000	ZBTB11.hg38.10000	10000	31	2820
MAX.hg38.10000	SOX4.hg38.10000	10000	31	2747
MAX.hg38.10000	KLF15.hg38.10000	10000	31	2659
MAX.hg38.10000	ZNF324.hg38.10000	10000	31	1993
MAX.hg38.10000	FOXK1.hg38.10000	10000	31	1381
MAX.hg38.10000	MIXL1.hg38.10000	10000	31	1316
MAX.hg38.10000	KMT2A.hg38.10000	10000	30	4109
MAX.hg38.10000	HOMEZ.hg38.10000	10000	30	1103
MAX.hg38.10000	NR5A2.hg38.10000	10000	30	1090
MAX.hg38.10000	VEZF1.hg38.10000	10000	28	2444
MAX.hg38.10000	TCF7L1.hg38.10000	10000	28	2072
MAX.hg38.10000	ZEB1.hg38.10000	10000	28	1945
MAX.hg38.10000	MYNN.hg38.10000	10000	28	1174
MAX.hg38.10000	ARNT.hg38.10000	10000	27	1854
MAX.hg38.10000	MYB.hg38.10000	10000	27	1776
MAX.hg38.10000	YY2.hg38.10000	10000	26	2706
MAX.hg38.10000	ETV4.hg38.10000	10000	26	2369
MAX.hg38.10000	FOXO3.hg38.10000	10000	26	1780
MAX.hg38.10000	ZNF3.hg38.10000	10000	26	1666
MAX.hg38.10000	TP53.hg38.10000	10000	26	1279
MAX.hg38.10000	PPARG.hg38.10000	10000	26	1151
MAX.hg38.10000	TFEB.hg38.10000	10000	26	928
MAX.hg38.10000	MAF.hg38.10000	10000	25	1765
MAX.hg38.10000	PBX3.hg38.10000	10000	25	1643
MAX.hg38.10000	IRF3.hg38.10000	10000	25	1617
MAX.hg38.10000	RXRB.hg38.10000	10000	25	1022
MAX.hg38.10000	IRF4.hg38.10000	10000	25	769
MAX.hg38.10000	ZBTB7A.hg38.10000	10000	24	2792
MAX.hg38.10000	REL.hg38.10000	10000	24	2123
MAX.hg38.10000	NR1H2.hg38.10000	10000	24	1116
MAX.hg38.10000	ZFX.hg38.10000	10000	23	4370
MAX.hg38.10000	CXXC1.hg38.10000	10000	23	4191
MAX.hg38.10000	IRF1.hg38.10000	10000	23	1845
MAX.hg38.10000	EHF.hg38.10000	10000	23	1760
MAX.hg38.10000	ZNF701.hg38.10000	10000	23	1252
MAX.hg38.10000	SMAD1.hg38.10000	10000	23	1032
MAX.hg38.10000	RUNX3.hg38.10000	10000	23	868
MAX.hg38.10000	ETV6.hg38.10000	10000	23	834
MAX.hg38.10000	ZBTB48.hg38.10000	10000	22	2291
MAX.hg38.10000	GFI1B.hg38.10000	10000	22	2051
MAX.hg38.10000	ZNF18.hg38.10000	10000	22	1700
MAX.hg38.10000	TCF3.hg38.10000	10000	22	1586
MAX.hg38.10000	MYOD1.hg38.10000	10000	22	1373
MAX.hg38.10000	EPAS1.hg38.10000	10000	22	765
MAX.hg38.10000	HOXA6.hg38.10000	10000	21	3133
MAX.hg38.10000	GLIS2.hg38.10000	10000	21	2613
MAX.hg38.10000	SREBF2.hg38.10000	10000	21	1890
MAX.hg38.10000	STAT5A.hg38.10000	10000	21	1706
MAX.hg38.10000	TFAP2C.hg38.10000	10000	21	1693
MAX.hg38.10000	ZFP64.hg38.10000	10000	21	1246
MAX.hg38.10000	RBAK.hg38.10000	10000	21	1158
MAX.hg38.10000	MECP2.hg38.10000	10000	21	1109
MAX.hg38.10000	ZNF554.hg38.10000	10000	21	851
MAX.hg38.10000	TEAD3.hg38.10000	10000	21	756
MAX.hg38.10000	ZIC2.hg38.10000	10000	20	1477
MAX.hg38.10000	ZBTB42.hg38.10000	10000	20	1078
MAX.hg38.10000	SOX5.hg38.10000	10000	20	617
MAX.hg38.10000	DDIT3.hg38.10000	10000	20	554
MAX.hg38.10000	PATZ1.hg38.10000	10000	19	2707
MAX.hg38.10000	ZNF778.hg38.10000	10000	19	1298
MAX.hg38.10000	NFIC.hg38.10000	10000	19	905
MAX.hg38.10000	TBX21.hg38.10000	10000	19	884
MAX.hg38.10000	TEAD4.hg38.10000	10000	19	829
